dialog_id,title,turn_count,turn,author,text,N-gram labels,Cosine label,All labels,Intersection,Union (without disambiguities)
counsel_chat | 1486,I don't feel a connection to my husband anymore,2,2,listener,"When you first meet someone, there are all kinds of sparkly feelings and you both do and say lots of things to cement the attachment and create deep intimacy and connection.",,Advise without Permission,['Advise without Permission'],,Advise without Permission
counsel_chat | 1486,I don't feel a connection to my husband anymore,2,2,listener,"Then what happens is because we have that connection established, we instinctively cut back on those loving behaviours because we don't have to work hard to earn their love anymore.",,,,,
counsel_chat | 1486,I don't feel a connection to my husband anymore,2,2,listener,"That sparkly feeling typically lasts a few years (long enough to procreate and keep the human race going), and then it wears off a bit, and you end up looking at each other thinking ""how come I don't feel the same anymore?",,,,,
counsel_chat | 1486,I don't feel a connection to my husband anymore,2,2,listener,"""Mostly (not always, and I'll get to that in a minute) all that this means is you've stopped doing all those loving things you used to do!",,,,,
counsel_chat | 1486,I don't feel a connection to my husband anymore,2,2,listener,"It's as though you filled the car with gas, you've run out of gas now, and you're forgetting to put more in!The first clear solution to this feeling is to bring back more of your own loving behaviours that you've cut back on.",,,,,
counsel_chat | 1486,I don't feel a connection to my husband anymore,2,2,listener,"Act lovingly, and you will likely regain those feelings.",,,,,
counsel_chat | 1486,I don't feel a connection to my husband anymore,2,2,listener,Talk to your partner about this.,,,,,
counsel_chat | 1486,I don't feel a connection to my husband anymore,2,2,listener,"It's okay to say ""do you remember we used to do X,Y and Z?",,,,,
counsel_chat | 1486,I don't feel a connection to my husband anymore,2,2,listener,Can we do that again?,,,,,
counsel_chat | 1486,I don't feel a connection to my husband anymore,2,2,listener,"Can I get more of the foot rubs you used to give me?""",,,,,
counsel_chat | 1486,I don't feel a connection to my husband anymore,2,2,listener,Ask for what you want (instead of complaining).,,,,,
counsel_chat | 1486,I don't feel a connection to my husband anymore,2,2,listener,What are your 'love languages'?,,,,,
counsel_chat | 1486,I don't feel a connection to my husband anymore,2,2,listener,What are your partner's?,,Closed Question,['Closed Question'],,Closed Question
counsel_chat | 1486,I don't feel a connection to my husband anymore,2,2,listener,Marriages need to be fed.,,,,,
counsel_chat | 1486,I don't feel a connection to my husband anymore,2,2,listener,It's that simple.,,Support,['Support'],,Support
counsel_chat | 1486,I don't feel a connection to my husband anymore,2,2,listener,"Many things get in the way...children, jobs, but mostly complacency.",,,,,
counsel_chat | 1486,I don't feel a connection to my husband anymore,2,2,listener,"Get active with your love!Okay, now, you might read this and think ""that's not what's happening"".",,,,,
counsel_chat | 1486,I don't feel a connection to my husband anymore,2,2,listener,"That's a cue to talk to someone, like a therapist, about your feelings.",['Advise without Permission'],Advise without Permission,['Advise without Permission'],Advise without Permission,Advise without Permission
counsel_chat | 1486,I don't feel a connection to my husband anymore,2,2,listener,People do grow and change and sometimes relationships don't fit anymore.,,,,,
counsel_chat | 1486,I don't feel a connection to my husband anymore,2,2,listener,"But these are huge decisions, not to be made lightly.",,Warn,['Warn'],,Warn
counsel_chat | 1486,I don't feel a connection to my husband anymore,2,2,listener,I wish you happiness.,,Support,['Support'],,Support
counsel_chat | 1487,I'm disgusted by my own fetish,2,1,speaker,"I have an overwhelming desire to watch my wife have sex with another man. I talked to her about it, and she said she will do it for me. The idea excites me to no end, but I don’t want to because it disgusts me. How can I stop wanting it, or should I just give into it and do it? I’ve been struggling for years with this. It won’t go away. By the way, I am in my mid 30s and my wife is in her mid 40s.",,,,,
counsel_chat | 1487,I'm disgusted by my own fetish,2,2,listener,"Try to understand your own ambivalence to having your wish fulfilled.Since you and your wife are in a relationship, the sex she will have with another man will affect emotions in both you and your wife.I suggest you and her prepare emotionally before you both go ahead with the sexual arrangement,By anticipating any jealousy or feeling helpless or out of control, or in control, since it's your wish being fulfilled, all the feelings you and her are able to expect, you'll be more prepared for the actual emotions from the episode, which may also resolve your conflicted feelings about creating the event.There are a lot of unknowns in the situation you're considering.",['Give Information'],,['Give Information'],,Give Information
counsel_chat | 1487,I'm disgusted by my own fetish,2,2,listener,"Having your partner, who will be key in satisfying your sex wish, be active in understanding these unknowns, is a good way of keeping your relationship strong overall.",,Give Information,['Give Information'],,Give Information
counsel_chat | 1488,Can my marriage be saved?,2,1,speaker,"My husband and I have been together since high school. We have been married going on for nearly ten years, and we have three beautiful children. A few weeks ago, my husband decided he need some time apart and moved over to his dad’s for a while. He comes home to see the kids and acts like there is not too much wrong. Can this marriage be saved or is it too late? He said he would go to counseling, so I don't think he has given up.",,,,,
counsel_chat | 1488,Can my marriage be saved?,2,2,listener,While it would be impossible for me to say whether your marriage can be saved it sounds like you are both willing to give it a try and to get professional support.,"['Simple Reflection', 'Complex Reflection']",,"['Simple Reflection', 'Complex Reflection']",,
counsel_chat | 1488,Can my marriage be saved?,2,2,listener,With appropriate professional support for your relationship a lot is possible.,,,,,
counsel_chat | 1488,Can my marriage be saved?,2,2,listener,I'm not familiar with the resources available in Jackson but I'm sure there are some good local couple therapists and there may be some agencies that specialize in couple counselling and family therapy.,,,,,
counsel_chat | 1488,Can my marriage be saved?,2,2,listener,"So often the challenges that we have in relationships result from rather small habits in relating that lead to greater feelings of distress, loneliness, anger and resentment.",,,,,
counsel_chat | 1488,Can my marriage be saved?,2,2,listener,I commend your willingness to put effort into creating the strong loving relationship that you want for both of your sakes and of course for your children.,,Give Information,['Give Information'],,Give Information
counsel_chat | 1488,Can my marriage be saved?,2,2,listener,The following links provides more information regarding common behaviours that predict staying together or separating and also videos and other resources that can help you get started.,['Give Information'],,['Give Information'],,Give Information
counsel_chat | 1488,Can my marriage be saved?,2,2,listener,Wishing you and your family all the best on your journey of healing and discovery.,,,,,
counsel_chat | 1490,My husband yells “enough” when I tell him he needs to change,2,1,speaker,"That phrase makes me crazy. It happens anytime I point out something to my husband that he needs to change, such as looking up from his iPad long enough for me to tell him the grandbaby almost pulled the shelf unit over or explaining to him that I got all the things he needs to bake a pie. Another example is when he opens the front door, the dog runs out if he doesn't pick him up. Over and over again, he lets the dog run out, and I am afraid he will get hit by a car.",,,,,
counsel_chat | 1490,My husband yells “enough” when I tell him he needs to change,2,2,listener,"It's hard to say what is okay and what is not okay, as it depends on what you and your husband feel is appropriate in your relationship.",['Give Information'],,['Give Information'],,Give Information
counsel_chat | 1490,My husband yells “enough” when I tell him he needs to change,2,2,listener,"If you are feeling like you need to walk on eggshells or that you can't speak your mind and say how you feel, then that sounds like a problem.",,,,,
counsel_chat | 1490,My husband yells “enough” when I tell him he needs to change,2,2,listener,I would recommend having an open discussion with your husband about communication between the two of you in general.,"['Closed Question', 'Give Information', 'Advise without Permission']",,"['Closed Question', 'Give Information', 'Advise without Permission']",,
counsel_chat | 1490,My husband yells “enough” when I tell him he needs to change,2,2,listener,Do this during a time when there is little or no conflict and emotions are not heightened.,,Advise without Permission,['Advise without Permission'],,Advise without Permission
counsel_chat | 1490,My husband yells “enough” when I tell him he needs to change,2,2,listener,"Let him know how you feel and give him specific ideas of how you would like him to respond instead of saying, ""enough.""",['Support'],,['Support'],,Support
counsel_chat | 1490,My husband yells “enough” when I tell him he needs to change,2,2,listener,"Additionally, try and see his perspective and understand why he shuts you down.",,,,,
counsel_chat | 1490,My husband yells “enough” when I tell him he needs to change,2,2,listener,"Perhaps, he feels like he is being told what to do constantly or that he gets little positive feedback from you.",,,,,
counsel_chat | 1490,My husband yells “enough” when I tell him he needs to change,2,2,listener,An open dialogue about how to discuss issues going forward will likely help.,,,,,
counsel_chat | 1490,My husband yells “enough” when I tell him he needs to change,2,2,listener,Seeing a couple's therapist will also greatly assist with teaching better communication skills and seeing if there are underlying issues that need resolution.,,Advise without Permission,['Advise without Permission'],,Advise without Permission
counsel_chat | 1490,My husband yells “enough” when I tell him he needs to change,2,2,listener,Best of luck to you guys.,['Support'],Support,['Support'],Support,Support
counsel_chat | 1492,My husband doesn't trust me,2,1,speaker,"My husband doesn’t trust me for some past we had. I know all marriages have their ups and downs, but sometimes, I feel I am getting tired of the same thing over and over: that I am messing around, which I am not.",,,,,
counsel_chat | 1492,My husband doesn't trust me,2,2,listener,"The good news in the way you're feeling is recognizing that your husband's trust of your actions, makes a difference to you.The typical therapy formula for restoring trust between two people after some sort of betrayal, is for the one who has broken the trust, to earn it back.Restoring trust requires both persons to actively involve themselves in this process.The person who tires earning back trust, must know what standards for this, of the one who was betrayed.The person who feels betrayed must willingly be open minded to accepting the efforts of the one who tries earning back their trust.As simple as this formula sounds, the actual process of restoring trust raises a lot of emotion on both sides, therefore causing difficulty in keeping discussions in this area, on track.The best way of success in restoring trust between partners, is utilizing a couples therapist who would be able to guide your conversations back on track, and also open emotions for discussion when relevant to restoring trust.Good luck in establishing new terms with your partner!",,Give Information,['Give Information'],,Give Information
counsel_chat | 1493,My husband doesn't trust me,2,1,speaker,"My husband doesn’t trust me for some past we had. I know all marriages have their ups and downs, but sometimes, I feel I am getting tired of the same thing over and over: that I am messing around, which I am not.",,,,,
counsel_chat | 1493,My husband doesn't trust me,2,2,listener,It is incredibly frustrating to not be trusted when you know you are doing nothing wrong.,,,,,
counsel_chat | 1493,My husband doesn't trust me,2,2,listener,"If the lack of trust on your husband's end has to do with something you did in the past, then be patient and give it time.",,,,,
counsel_chat | 1493,My husband doesn't trust me,2,2,listener,Once trust is broken it takes time and effort to gain it back.,,Give Information,['Give Information'],,Give Information
counsel_chat | 1493,My husband doesn't trust me,2,2,listener,"Try seeing the situation from your husband's perspective, as often times looking at situations from different angles, gives us new understanding and insight.",,,,,
counsel_chat | 1493,My husband doesn't trust me,2,2,listener,"Remember that you can't change how he feels, but you can help him to regain the trust by asking him what he needs and responding to his needs as best you can.",,,,,
counsel_chat | 1493,My husband doesn't trust me,2,2,listener,Seeing a couple's counselor is never a bad idea and it would also be beneficial for you and or/your husband to seek out individual therapy.,,,,,
counsel_chat | 1493,My husband doesn't trust me,2,2,listener,There may be other unknown factors that you are unaware of that are contributing to the trust issues and inability to resolve them.,,,,,
counsel_chat | 1493,My husband doesn't trust me,2,2,listener,Hope everything works out for you!,,Support,['Support'],,Support
counsel_chat | 1494,My husband doesn't trust me,2,1,speaker,"My husband doesn’t trust me for some past we had. I know all marriages have their ups and downs, but sometimes, I feel I am getting tired of the same thing over and over: that I am messing around, which I am not.",,,,,
counsel_chat | 1494,My husband doesn't trust me,2,2,listener,"Hi Louisiana,It's normal when trust has been broken in the past for fear and insecurities to come up from time to time.",['Give Information'],,['Give Information'],,Give Information
counsel_chat | 1494,My husband doesn't trust me,2,2,listener,"His reactions may not mean that he doesn't trust you, but rather that he gets scared that he's going to be hurt again.",,,,,
counsel_chat | 1494,My husband doesn't trust me,2,2,listener,You're a bit vague about the past.,,,,,
counsel_chat | 1494,My husband doesn't trust me,2,2,listener,You don't say whether you cheated or not.,,,,,
counsel_chat | 1494,My husband doesn't trust me,2,2,listener,"If you did, then you might try taking an approach where you a) take responsibility for your past actions, b) show an understanding of and compassion for his pain about that, c) do everything you can to demonstrate trust and show that he is your priority, and d) reassure him when he says he's scared or feeling insecure.",,Advise without Permission,['Advise without Permission'],,Advise without Permission
counsel_chat | 1494,My husband doesn't trust me,2,2,listener,I'm suggesting that part of healing is you having tolerance of his emotions and demonstrating that you're so confident you can be faithful that you can handle his moments of fear.,,,,,
counsel_chat | 1494,My husband doesn't trust me,2,2,listener,"This is what he and the marriage need in order to heal from the attachment injury.Part of the issue might be that when he brings it up, he's coming across as angry, accusing or suspicious, rather than scared and insecure.",,,,,
counsel_chat | 1494,My husband doesn't trust me,2,2,listener,This often happens.,,Give Information,['Give Information'],,Give Information
counsel_chat | 1494,My husband doesn't trust me,2,2,listener,"A therapist can help both of you understand that fear is behind the anger, and it works best if he shows you his vulnerable emotions rather than the anger (which is also natural, but less helpful in those moments), and then you can more easily recognise the cue for you to reassure him.",,Advise without Permission,['Advise without Permission'],,Advise without Permission
counsel_chat | 1494,My husband doesn't trust me,2,2,listener,"As much as you want to forget about it, he might need to talk about it sometimes, and that's normal.",,,,,
counsel_chat | 1494,My husband doesn't trust me,2,2,listener,His needs are important.,,,,,
counsel_chat | 1494,My husband doesn't trust me,2,2,listener,"Also important, however, is your need for respect.",,Give Information,['Give Information'],,Give Information
counsel_chat | 1494,My husband doesn't trust me,2,2,listener,"If he approaches it in a disrespectful way, that's a separate problem.",,,,,
counsel_chat | 1494,My husband doesn't trust me,2,2,listener,"If it's brought up as a weapon, used to shut you down, or used to control or punish, those are unhealthy ways of dealing with past hurts.",,,,,
counsel_chat | 1494,My husband doesn't trust me,2,2,listener,You can both offer compassion to him and use your sense of boundaries to protect yourself from being flogged with the past.A qualified therapist can help you sort through this trick territory.,"['Give Information', 'Advise with Permission']",,"['Give Information', 'Advise with Permission']",,
counsel_chat | 1494,My husband doesn't trust me,2,2,listener,Best of luck.,,Support,['Support'],,Support
counsel_chat | 1499,How do I see a therapist without having healthcare?,2,1,speaker,I need to speak to someone about sexual addiction and binge eating immediately.,,,,,
counsel_chat | 1499,How do I see a therapist without having healthcare?,2,2,listener,There are plenty of online providers within the mental health field that would me more than happy to speak with you immediately.,,,,,
counsel_chat | 1499,How do I see a therapist without having healthcare?,2,2,listener,Many of them provide treatment on a sliding scale fee.,,,,,
counsel_chat | 1499,How do I see a therapist without having healthcare?,2,2,listener,I would google online mental health treatment providers and that should lead you to a list of providers that can help you.,['Give Information'],,['Give Information'],,Give Information
counsel_chat | 1500,How do I see a therapist without having healthcare?,2,1,speaker,I need to speak to someone about sexual addiction and binge eating immediately.,,,,,
counsel_chat | 1500,How do I see a therapist without having healthcare?,2,2,listener,"Depending on your area and location, there may be therapists who provide services on a sliding scale.",,,,,
counsel_chat | 1500,How do I see a therapist without having healthcare?,2,2,listener,"Additionally, churches will often times offer counseling for free or for a small fee.",,,,,
counsel_chat | 1500,How do I see a therapist without having healthcare?,2,2,listener,I suggest doing a simple Google search and contact therapists in your area.,,,,,
counsel_chat | 1500,How do I see a therapist without having healthcare?,2,2,listener,"It never hurts to ask for a reduced fee and even if he or she is unable to provide the service, they may be able to refer you to someone who can.","['Give Information', 'Advise without Permission']",,"['Give Information', 'Advise without Permission']",,
counsel_chat | 1501,How can I stop bulimia after 6 years?,2,1,speaker,"I've been bulimic for about 6 years now. I'm in my early 20s. I am about to start back to school to become an RN, and I really need to get better once and for all.    I lose control of myself and become angry and anxious and just eat and purge. Over and over. Can someone please point me in the right direction for help?",,,,,
counsel_chat | 1501,How can I stop bulimia after 6 years?,2,2,listener,"Eating disorders usually result from a sense of insecurity about who the person is, whether they are good enough compared with anyone else, and whether the way they person lives is effective.If you have a style you're already happy with to reflect on these sorts of topics, keep following your own logic with the aim to free yourself, which usually takes place gradually, from these sort of self-doubts.The other approach would be to find an unperson or an online discussion group where you'd be able to offer and receive the support from other people who live with a similar problem.Good luck in your studies!",,,,,
counsel_chat | 1502,How do I handle my binge eating?,2,1,speaker,"I have a problem with binge eating, especially during times of stress. I binge eat and feel so overwhelmed with shame and disappointment that I end up going to the gym and trying to exercise the calories off. I am in my late 20s, and I have been dealing with this since I was a teenager. Are there any coping mechanisms I can use to break this cycle?",,,,,
counsel_chat | 1502,How do I handle my binge eating?,2,2,listener,"Hello,This question describes a very typical setup of what is called the  Binge, Repent, Repeat cycle.",,,,,
counsel_chat | 1502,How do I handle my binge eating?,2,2,listener,"This means that typically after you binge, you experience emotions as you described ""shame and disappointment"" and then because of these emotions you ""repent"" (i.e.",,,,,
counsel_chat | 1502,How do I handle my binge eating?,2,2,listener,"vow to never binge again, promise to ""do better,"" go to the gym, etc.)",,,,,
counsel_chat | 1502,How do I handle my binge eating?,2,2,listener,and then ultimately end up bingeing again.,,,,,
counsel_chat | 1502,How do I handle my binge eating?,2,2,listener,There are many coping mechanisms for binge eating and one of the best is actually attempting to NORMALIZE eating.,,,,,
counsel_chat | 1502,How do I handle my binge eating?,2,2,listener,"Meaning you need to attempt to eat normally, eating appropriately portioned meals 3 times a day, with snacks in between.",,,,,
counsel_chat | 1502,How do I handle my binge eating?,2,2,listener,"IF you binge, then it may be helpful to remind yourself that when you attempt to compensate for your bingeing behaviors, and you end up feeling restricted from over exercising or undereating, then this actually leads to a binge again.","['Advise with Permission', 'Advise without Permission']",,"['Advise with Permission', 'Advise without Permission']",,
counsel_chat | 1502,How do I handle my binge eating?,2,2,listener,"Thus, reverting you back to the cycle.",,,,,
counsel_chat | 1502,How do I handle my binge eating?,2,2,listener,"If you binge, it will be helpful to try and get back on a normal schedule of eating instead of trying to compensate for the binge.",,,,,
counsel_chat | 1502,How do I handle my binge eating?,2,2,listener,"Although it may feel counterproductive, getting back on a normal eating schedule will prevent you from entering into the restrictive cycle.",,,,,
counsel_chat | 1502,How do I handle my binge eating?,2,2,listener,"It can also be helpful to remind yourself that the binge has already occurred, it is in the past and the goal is to move forward without focusing on the past.",,,,,
counsel_chat | 1502,How do I handle my binge eating?,2,2,listener,Focus on what you can do differently next time.,,,,,
counsel_chat | 1502,How do I handle my binge eating?,2,2,listener,What emotions or situations led up to the binge?,,,,,
counsel_chat | 1502,How do I handle my binge eating?,2,2,listener,"What can you to do prevent or change the circumstances that led to the binge, or the way that you handled the situation?",,,,,
counsel_chat | 1502,How do I handle my binge eating?,2,2,listener,"Lastly, if you're struggling with ""normalizing"" eating, it can be helpful to work with a professional that can provide counseling and coaching to help you learn how to eating normally, mindfully and without feeling the guilt and other harmful emotions sometimes associated with disordered eating.",,,,,
counsel_chat | 1502,How do I handle my binge eating?,2,2,listener,I would be more than happy to assist you if you ever have any questions or want to reach out to somebody.,['Advise without Permission'],Support,"['Advise without Permission', 'Support']",,
counsel_chat | 1502,How do I handle my binge eating?,2,2,listener,You can contact me via my website: http://www.maddenwellnessky.com/,,,,,
counsel_chat | 1505,How do I handle my binge eating?,2,1,speaker,"I have a problem with binge eating, especially during times of stress. I binge eat and feel so overwhelmed with shame and disappointment that I end up going to the gym and trying to exercise the calories off. I am in my late 20s, and I have been dealing with this since I was a teenager. Are there any coping mechanisms I can use to break this cycle?",,,,,
counsel_chat | 1505,How do I handle my binge eating?,2,2,listener,"I believe that for results that last, the best approach is to understand why someone feels like doing a certain behavior.",,,,,
counsel_chat | 1505,How do I handle my binge eating?,2,2,listener,"""Coping mechanisms"" are superficial instruction that people usually give up on when feeling extreme pressure from the problem behaviors.Take the slower road of understanding why you would deprive yourself of enjoying food.Also, if you consider the binging as a mistake of some kind, reflect on why doing something less than ideal, deserves harsh criticism and not tolerance and acceptance that people mess up occasionally.I'm glad you know that there are better ways of treating yourself.",,,,,
counsel_chat | 1505,How do I handle my binge eating?,2,2,listener,"This is a valuable awareness of realizing you deserve patience and respect, not humiliation and severe criticism when you are lost as to best ways of self-care.",,,,,
counsel_chat | 1506,How can I train myself to stop eating when I'm full?,2,1,speaker,"I have no self control over food. Most people stop when they've had enough, but I keep eating for the pleasure of it. Especially with sweets - I'm never done eating dessert.",,,,,
counsel_chat | 1506,How can I train myself to stop eating when I'm full?,2,2,listener,Hello!,,Affirm,['Affirm'],,Affirm
counsel_chat | 1506,How can I train myself to stop eating when I'm full?,2,2,listener,I'm so glad you decided to write in today.,,,,,
counsel_chat | 1506,How can I train myself to stop eating when I'm full?,2,2,listener,This is such a great question and I'm sure many others will relate to exactly what you're describing.,,,,,
counsel_chat | 1506,How can I train myself to stop eating when I'm full?,2,2,listener,There are a few different ways we can look at in understanding your concern.,,Advise without Permission,['Advise without Permission'],,Advise without Permission
counsel_chat | 1506,How can I train myself to stop eating when I'm full?,2,2,listener,"First, I think it's important to understand food is just food.",,,,,
counsel_chat | 1506,How can I train myself to stop eating when I'm full?,2,2,listener,"Food is meant to nourish our bodies, provide us with energy and yes, sometimes reserved for special occasions and celebrations.",,,,,
counsel_chat | 1506,How can I train myself to stop eating when I'm full?,2,2,listener,"But in many cultures, we place a LOT of emphasis on food.",,,,,
counsel_chat | 1506,How can I train myself to stop eating when I'm full?,2,2,listener,We have food at every gathering and every celebration.,,,,,
counsel_chat | 1506,How can I train myself to stop eating when I'm full?,2,2,listener,What's more people have come to almost EXPECT food to be present at any and every get-together.,,,,,
counsel_chat | 1506,How can I train myself to stop eating when I'm full?,2,2,listener,And if it's not?,,Open Question,['Open Question'],,Open Question
counsel_chat | 1506,How can I train myself to stop eating when I'm full?,2,2,listener,"Well, then forget about it!",,Advise without Permission,['Advise without Permission'],,Advise without Permission
counsel_chat | 1506,How can I train myself to stop eating when I'm full?,2,2,listener,I see this time and time again with my clients.,,,,,
counsel_chat | 1506,How can I train myself to stop eating when I'm full?,2,2,listener,"Donuts appear in the office, and it's almost like donuts have never been there before!",,,,,
counsel_chat | 1506,How can I train myself to stop eating when I'm full?,2,2,listener,Must eat one (or two)!,,,,,
counsel_chat | 1506,How can I train myself to stop eating when I'm full?,2,2,listener,"However, we need to remind ourselves that this occurrence, or similar ones, will not be the last time we can enjoy this particular food.",,,,,
counsel_chat | 1506,How can I train myself to stop eating when I'm full?,2,2,listener,"It is likely the office donuts have happened before, and they will be there again on another day.",,,,,
counsel_chat | 1506,How can I train myself to stop eating when I'm full?,2,2,listener,"During these moments, I like to have my clients employ a Stop-and-Think method.",,,,,
counsel_chat | 1506,How can I train myself to stop eating when I'm full?,2,2,listener,Stop-and-Think about your goals before you eat.,,,,,
counsel_chat | 1506,How can I train myself to stop eating when I'm full?,2,2,listener,Is this donut getting you where you want to be?,"['Closed Question', 'Open Question']",,"['Closed Question', 'Open Question']",,
counsel_chat | 1506,How can I train myself to stop eating when I'm full?,2,2,listener,"Also, I have my clients ask themselves how special is this donut?",,,,,
counsel_chat | 1506,How can I train myself to stop eating when I'm full?,2,2,listener,If the donut really is a special donut (from the best bakery in town and you've never been there before) then now might be a time to have the donut.,,,,,
counsel_chat | 1506,How can I train myself to stop eating when I'm full?,2,2,listener,"But if not, it would be wise to pass and wait until that ""special"" donut.",['Advise without Permission'],,['Advise without Permission'],,Advise without Permission
counsel_chat | 1506,How can I train myself to stop eating when I'm full?,2,2,listener,"Another aspect we need to remember about food, is to think about what we're getting from overindulging or overeating.",,,,,
counsel_chat | 1506,How can I train myself to stop eating when I'm full?,2,2,listener,Are you trying to drown out other emotions?,,,,,
counsel_chat | 1506,How can I train myself to stop eating when I'm full?,2,2,listener,Are you trying to feel better and the food gives you that feeling for a brief moment?,,,,,
counsel_chat | 1506,How can I train myself to stop eating when I'm full?,2,2,listener,What ELSE is going on?,,Open Question,['Open Question'],,Open Question
counsel_chat | 1506,How can I train myself to stop eating when I'm full?,2,2,listener,This can be determined by utilizing what we describe as a Thought Record.,,,,,
counsel_chat | 1506,How can I train myself to stop eating when I'm full?,2,2,listener,A Thought Record involves tracking and identifying thoughts and feelings associated with food triggers.,,,,,
counsel_chat | 1506,How can I train myself to stop eating when I'm full?,2,2,listener,"By targeting the emotions, we can then determine where they're coming from, as well as how to decipher them.","['Give Information', 'Advise without Permission']",,"['Give Information', 'Advise without Permission']",,
counsel_chat | 1506,How can I train myself to stop eating when I'm full?,2,2,listener,"A therapist can also help you with understanding your emotions related to food and will be helpful in assisting you with the Thought Record.The most important thing to remember is that ""food addiction"" can be a real problem for a lot of people.",['Give Information'],,['Give Information'],,Give Information
counsel_chat | 1506,How can I train myself to stop eating when I'm full?,2,2,listener,"If food is taking over your life and you are preoccupied and overwhelmed with knowing where to start, please seek out help.",,,,,
counsel_chat | 1506,How can I train myself to stop eating when I'm full?,2,2,listener,Binge eating is the most common eating disorder and impacts the lives of thousands.,,,,,
counsel_chat | 1506,How can I train myself to stop eating when I'm full?,2,2,listener,There are lots of free resources and information on my website at www.maddenwellnessky.com.,,,,,
counsel_chat | 1506,How can I train myself to stop eating when I'm full?,2,2,listener,"In addition, I offer individual coaching and counseling through my website and I would love to help!- Amber",,,,,
counsel_chat | 1507,How can I train myself to stop eating when I'm full?,2,1,speaker,"I have no self control over food. Most people stop when they've had enough, but I keep eating for the pleasure of it. Especially with sweets - I'm never done eating dessert.",,,,,
counsel_chat | 1507,How can I train myself to stop eating when I'm full?,2,2,listener,I would recommend removing yourself from the environment you are in after you have finished eating.,,,,,
counsel_chat | 1507,How can I train myself to stop eating when I'm full?,2,2,listener,"A simple walk around the block, calling up a friend and going to visit, or even going to another room in the house can help.",,,,,
counsel_chat | 1507,How can I train myself to stop eating when I'm full?,2,2,listener,"If you find that you truly have no self control over food, I recommend attending Overeaters Anonymous; a 12 step group for those with compulsive issues related to food.",,,,,
counsel_chat | 1507,How can I train myself to stop eating when I'm full?,2,2,listener,I hope this helps.,['Support'],Support,['Support'],Support,Support
counsel_chat | 1511,Why do I feel like I always need to be in a relationship?,2,1,speaker,"I have suffered many things at home and school. We never went to the doctor to diagnose depression or anything like that, but I always feel like a part of my heart is missing. I try to fill it in with objects or, in this case, a woman.",,,,,
counsel_chat | 1511,Why do I feel like I always need to be in a relationship?,2,2,listener,There are a lot of ways to look at this.,['Give Information'],Simple Reflection,"['Give Information', 'Simple Reflection']",,
counsel_chat | 1511,Why do I feel like I always need to be in a relationship?,2,2,listener,It sounds as if there is a part of you that is looking for support.,,Support,['Support'],,Support
counsel_chat | 1511,Why do I feel like I always need to be in a relationship?,2,2,listener,"I wonder what it is that you feel when you're not in a relationship?Because of the way you asked the question, I'm getting the impression that you are referring to romantic relationships.",,Open Question,['Open Question'],,Open Question
counsel_chat | 1511,Why do I feel like I always need to be in a relationship?,2,2,listener,I wonder if you have close friendships that could form a network to help with this when you are not romantically involved with someone.,,,,,
counsel_chat | 1511,Why do I feel like I always need to be in a relationship?,2,2,listener,"Even when you are in a relationship with a romantic partner, having friends is still an important element.I wonder if you could also notice what changes for you inside of yourself (as far as emotions) when you move from not being in a relationship to being in one.Perhaps you could take a look at what you value about yourself.In general, it is natural for people to want to be in relationships with others (in this case, relationship has many meanings and degrees).",,,,,
counsel_chat | 1511,Why do I feel like I always need to be in a relationship?,2,2,listener,"Most of us enjoy sharing elements of our days, thoughts, feelings, etc.",,,,,
counsel_chat | 1511,Why do I feel like I always need to be in a relationship?,2,2,listener,with someone else who we trust and care about – also hoping they care about us in return.,,Advise without Permission,['Advise without Permission'],,Advise without Permission
counsel_chat | 1513,My boyfriend is upset about my friendship with another guy,2,1,speaker,"I have a friend that who I used to be in a relationship with. It was brief and turned into us being just good friends.
   I spent the weekend with him and it upset my boyfriend. Was i wrong?",,,,,
counsel_chat | 1513,My boyfriend is upset about my friendship with another guy,2,2,listener,"The most important thing to ask yourself here is, ""how did this action affect my relationship, and is it worth the consequences?""",,Advise without Permission,['Advise without Permission'],,Advise without Permission
counsel_chat | 1513,My boyfriend is upset about my friendship with another guy,2,2,listener,"Regardless of your intentions in this action, your boyfriend is uncomfortable with this type of behavior.",,Give Information,['Give Information'],,Give Information
counsel_chat | 1513,My boyfriend is upset about my friendship with another guy,2,2,listener,"From here, we can objectively decide if spending time with your previous partner (because that is likely what your boyfriend sees them as) is worth harming the relationship you currently have.",,,,,
counsel_chat | 1513,My boyfriend is upset about my friendship with another guy,2,2,listener,It is very rare that a person would be comfortable with their partner spending more than a very little amount of time with their exes.,,,,,
counsel_chat | 1513,My boyfriend is upset about my friendship with another guy,2,2,listener,"Many times, it just gives the wrong impressions.",,,,,
counsel_chat | 1513,My boyfriend is upset about my friendship with another guy,2,2,listener,"It is very possible that your partner may believe that since you spend so much time with them, that they are still a contender for the most intimate relationship you have to offer, and truth be told, they kind of are.",,,,,
counsel_chat | 1513,My boyfriend is upset about my friendship with another guy,2,2,listener,"The best intimate relationships, are friendships first and foremost.",,,,,
counsel_chat | 1513,My boyfriend is upset about my friendship with another guy,2,2,listener,It is also a good thing to consider what you are getting out of the relationship with your ex that you are not getting out of the relationship with your current boyfriend.,['Advise without Permission'],,['Advise without Permission'],,Advise without Permission
